# position,p_value_total
1.403100000000000000e+04,6.591224576015450864e-01
1.403200000000000000e+04,8.161627135011165768e-01
1.403200000000000000e+04,2.435270686221256697e-01
1.403200000000000000e+04,8.864747419880499857e-01
1.403300000000000000e+04,7.625082986299716037e-01
1.403300000000000000e+04,4.951415293620616831e-01
1.403300000000000000e+04,2.460619228680065163e-01
1.403400000000000000e+04,6.281610235982859614e-01
1.403400000000000000e+04,5.603234956847124026e-01
1.403400000000000000e+04,1.664554288128432535e-01
1.403500000000000000e+04,6.437926247812179037e-01
1.403500000000000000e+04,6.923169774880801874e-01
1.403500000000000000e+04,2.685738427183294030e-01
1.403600000000000000e+04,8.893717182690566991e-01
1.403600000000000000e+04,1.210091134045506722e-01
1.403600000000000000e+04,5.995533828233448048e-01
1.403700000000000000e+04,9.447160359707887922e-01
1.403700000000000000e+04,1.109904037660691678e-01
1.403700000000000000e+04,7.759068139296275701e-01
1.403800000000000000e+04,9.289637274428148572e-01
1.403800000000000000e+04,1.216126501297603996e-01
1.403800000000000000e+04,9.919729615547105972e-01
1.403900000000000000e+04,9.674090168386746402e-01
1.403900000000000000e+04,4.514454704568773152e-02
1.403900000000000000e+04,5.558573239181604508e-01
1.404000000000000000e+04,1.730943327901502682e-01
1.404000000000000000e+04,1.169050636731245041e-01
1.404000000000000000e+04,4.179491822077373575e-01
1.404100000000000000e+04,9.835234474017744422e-01
1.404100000000000000e+04,2.000120707345041937e-01
1.404100000000000000e+04,6.578550304786046077e-01
1.404200000000000000e+04,4.977970909529844667e-01
1.404200000000000000e+04,2.353793228317943020e-01
1.404200000000000000e+04,8.849659001750256326e-01
1.404300000000000000e+04,4.802341722493813636e-01
1.404300000000000000e+04,5.662381555917677112e-01
1.404300000000000000e+04,7.115094453497495808e-01
1.404400000000000000e+04,5.134890458084374609e-01
1.404400000000000000e+04,2.831190777958838556e-01
1.404400000000000000e+04,4.968917858651699104e-01
1.404500000000000000e+04,1.560142434667149414e-01
1.404500000000000000e+04,3.480596294284507008e-01
1.404500000000000000e+04,2.316977488080149694e-01
1.404600000000000000e+04,3.508962520369364735e-01
1.404600000000000000e+04,2.914478846037781290e-01
1.404600000000000000e+04,7.654052749109783171e-01
1.404700000000000000e+04,4.390729675900778561e-01
1.404700000000000000e+04,2.860160540768905690e-01
1.404700000000000000e+04,9.428450721226386833e-01
1.404800000000000000e+04,3.535518136278592571e-01
1.404800000000000000e+04,2.053835475888707851e-01
1.404800000000000000e+04,5.886293680970486886e-01
1.404900000000000000e+04,7.011889673486632057e-01
1.404900000000000000e+04,1.595751101454523646e-01
1.404900000000000000e+04,7.279256442754541423e-01
1.405000000000000000e+04,2.053835475888707851e-01
1.405000000000000000e+04,2.626591828112740390e-01
1.405000000000000000e+04,5.015993723218057365e-01
1.405100000000000000e+04,5.289395859738065253e-01
1.405100000000000000e+04,2.947673365924316502e-01
1.405100000000000000e+04,7.404188544872954969e-01
1.405200000000000000e+04,2.610296336532078043e-01
1.405200000000000000e+04,2.533043635705232721e-01
1.405200000000000000e+04,7.578007121733357776e-01
1.405300000000000000e+04,3.581990464119741424e-01
1.405300000000000000e+04,5.650914358138692251e-01
1.405300000000000000e+04,3.452833604924859801e-01
1.405400000000000000e+04,3.386444565151789377e-01
1.405400000000000000e+04,4.484881405033496193e-01
1.405400000000000000e+04,7.089142374313477379e-01
1.405500000000000000e+04,4.155350353068984481e-01
1.405500000000000000e+04,2.080391091797935965e-01
1.405500000000000000e+04,7.578007121733357776e-01
1.405600000000000000e+04,1.216126501297603996e-01
1.405600000000000000e+04,1.459955338282334369e-01
1.405600000000000000e+04,5.848270867282273633e-01
1.405700000000000000e+04,3.017080089323435077e-01
1.405700000000000000e+04,3.959804454101031879e-01
1.405700000000000000e+04,7.071639809282395106e-01
1.405800000000000000e+04,3.559056068561772257e-01
1.405800000000000000e+04,2.425614098617900893e-01
1.405800000000000000e+04,7.792262659182811468e-01
1.405900000000000000e+04,3.138994507815800472e-01
1.405900000000000000e+04,2.225239905848270805e-01
1.405900000000000000e+04,7.097591888466413534e-01
1.406000000000000000e+04,3.119681332609089419e-01
1.406000000000000000e+04,2.470275816283420967e-01
1.406000000000000000e+04,5.225420966865833572e-01
1.406100000000000000e+04,3.903072001931317536e-01
1.406100000000000000e+04,3.670710362725571607e-01
1.406100000000000000e+04,7.779588387953406681e-01
1.406200000000000000e+04,2.553563884362363701e-01
1.406200000000000000e+04,2.000120707345041937e-01
1.406200000000000000e+04,9.110990403766069390e-01
1.406300000000000000e+04,1.834751644637576118e-01
1.406300000000000000e+04,1.607218299233508230e-01
1.406300000000000000e+04,6.747540587844770288e-01
1.406400000000000000e+04,2.435270686221256697e-01
1.406400000000000000e+04,4.893475768000482562e-01
1.406400000000000000e+04,7.613615788520731176e-01
1.406500000000000000e+04,2.183595871808799438e-01
1.406500000000000000e+04,5.691351318727744246e-01
1.406500000000000000e+04,5.944836743315831118e-01
1.406600000000000000e+04,3.988774216911099013e-01
1.406600000000000000e+04,4.907357112680306721e-01
1.406600000000000000e+04,7.215885086607519705e-01
1.406700000000000000e+04,3.638119379564246358e-01
1.406700000000000000e+04,1.595751101454523646e-01
1.406700000000000000e+04,8.463999034341239680e-01
1.406800000000000000e+04,1.549882310338584201e-01
1.406800000000000000e+04,6.994990645180759747e-02
1.406800000000000000e+04,5.691351318727744246e-01
1.406900000000000000e+04,2.117206832035729291e-01
1.406900000000000000e+04,5.328625746876697322e-01
1.406900000000000000e+04,5.740841330194942360e-01
1.407000000000000000e+04,1.504617055947854443e-01
1.407000000000000000e+04,4.419095901985635733e-01
1.407000000000000000e+04,4.258555133079847677e-01
1.407100000000000000e+04,1.032651336833846356e-01
1.407100000000000000e+04,8.620315046170559103e-01
1.407100000000000000e+04,4.300199167119319044e-01
1.407200000000000000e+04,2.083408775423984671e-01
1.407200000000000000e+04,7.578007121733357776e-01
1.407200000000000000e+04,6.503108214134830645e-01
1.407300000000000000e+04,2.831190777958838556e-01
1.407300000000000000e+04,4.457722252399058394e-01
1.407300000000000000e+04,4.999094694912185610e-01
1.407400000000000000e+04,3.887983583801074561e-01
1.407400000000000000e+04,4.484881405033496193e-01
1.407400000000000000e+04,2.304303216850745462e-01
1.407500000000000000e+04,1.420725451143702023e-01
1.407500000000000000e+04,5.302673667692678894e-01
1.407500000000000000e+04,1.504617055947854443e-01
1.407600000000000000e+04,2.046593035186191067e-01
1.407600000000000000e+04,5.625565815679883785e-01
1.407600000000000000e+04,5.054016536906270618e-01
1.407700000000000000e+04,5.725752912064698830e-01
1.407700000000000000e+04,4.142676081839579694e-01
1.407700000000000000e+04,9.482769026495262432e-01
1.407800000000000000e+04,8.893717182690566991e-01
1.407800000000000000e+04,2.685738427183294030e-01
1.407800000000000000e+04,8.131450298750678707e-01
1.407900000000000000e+04,4.661114128794737188e-01
1.407900000000000000e+04,9.318607037238216262e-02
1.407900000000000000e+04,3.660450238397006673e-01
1.408000000000000000e+04,9.372925342507091306e-01
1.408000000000000000e+04,7.730701913211418530e-01
1.408000000000000000e+04,4.368398817068018802e-01
1.408100000000000000e+04,6.459653569919729943e-01
1.408100000000000000e+04,9.071760516627437321e-01
1.408100000000000000e+04,5.981652483553624444e-01
1.408200000000000000e+04,4.789667451264409403e-01
1.408200000000000000e+04,2.957329953527672306e-02
1.408200000000000000e+04,1.534793892208340949e-01
1.408300000000000000e+04,8.371657915384150828e-01
1.408300000000000000e+04,6.095720924618262815e-02
1.408300000000000000e+04,5.340092944655682183e-01
1.408400000000000000e+04,9.619771863117870803e-01
1.408400000000000000e+04,9.510531715854909640e-01
1.408400000000000000e+04,1.739996378779648800e-01
1.408500000000000000e+04,7.483251855875430181e-01
1.408500000000000000e+04,2.335083589836441653e-01
1.408500000000000000e+04,9.447160359707887922e-01
1.408600000000000000e+04,7.057154927877361539e-01
1.408600000000000000e+04,3.373770293922385144e-01
1.408600000000000000e+04,7.316072182992334749e-01
1.408700000000000000e+04,5.932766008811636294e-01
1.408700000000000000e+04,3.233749773673728067e-01
1.408700000000000000e+04,3.568712656165127783e-01
1.408800000000000000e+04,4.288128432615124774e-01
1.408800000000000000e+04,3.049067535759550918e-01
1.408800000000000000e+04,3.970064578429597368e-01
1.408900000000000000e+04,7.316072182992334749e-01
1.408900000000000000e+04,2.804031625324400756e-01
1.408900000000000000e+04,8.532802221015148847e-01
1.409000000000000000e+04,7.537570161144305780e-01
1.409000000000000000e+04,3.836682962158247112e-01
1.409000000000000000e+04,8.798358380107429433e-01
1.409100000000000000e+04,5.581507634739574231e-01
1.409100000000000000e+04,3.138994507815800472e-01
1.409100000000000000e+04,9.992757559297483771e-01
1.409200000000000000e+04,9.692799806868247492e-01
1.409200000000000000e+04,1.566781338644456512e-01
1.409200000000000000e+04,7.022753334540406955e-01
1.409300000000000000e+04,4.381073088297423035e-01
1.409300000000000000e+04,4.179491822077373575e-01
1.409300000000000000e+04,1.082141348301044054e-01
1.409400000000000000e+04,6.031142495020822558e-01
1.409400000000000000e+04,5.213350232361638747e-01
1.409400000000000000e+04,2.183595871808799438e-01
1.409500000000000000e+04,7.434968917858651993e-01
1.409500000000000000e+04,7.807954614038263852e-01
1.409500000000000000e+04,1.730943327901502682e-01
1.409600000000000000e+04,9.866014847003440336e-01
1.409600000000000000e+04,1.318727744583257921e-01
1.409600000000000000e+04,6.135554348482105125e-01
1.409700000000000000e+04,9.110990403766069390e-01
1.409700000000000000e+04,1.022391212505281005e-01
1.409700000000000000e+04,6.135554348482105125e-01
1.409800000000000000e+04,6.068561771983824737e-01
1.409800000000000000e+04,3.903072001931317536e-01
1.409800000000000000e+04,1.331402015812662154e-01
1.409900000000000000e+04,2.610296336532078043e-01
1.409900000000000000e+04,3.330919186432494405e-01
1.409900000000000000e+04,4.854245880861850493e-01
1.410000000000000000e+04,6.897217695696783446e-01
1.410000000000000000e+04,1.698352344740177433e-01
1.410000000000000000e+04,6.341963908503832625e-01
1.410100000000000000e+04,7.871929506910495533e-01
1.410100000000000000e+04,1.195606252640473155e-01
1.410100000000000000e+04,9.763413603717786549e-01
1.410200000000000000e+04,6.806687186915323373e-01
1.410200000000000000e+04,4.274247087935300615e-01
1.410200000000000000e+04,1.867342627798901644e-01
1.410300000000000000e+04,6.603295310519644579e-01
1.410300000000000000e+04,1.607218299233508230e-01
1.410300000000000000e+04,8.087995654535578005e-01
1.410400000000000000e+04,5.783692437684833099e-01
1.410400000000000000e+04,6.068561771983824737e-01
1.410400000000000000e+04,2.460619228680065163e-01
1.410500000000000000e+04,9.347576800048282841e-01
1.410500000000000000e+04,7.357112680306596153e-02
1.410500000000000000e+04,4.789667451264409403e-01
1.410600000000000000e+04,8.371657915384150828e-01
1.410600000000000000e+04,6.697447039652363321e-01
1.410600000000000000e+04,6.632868610054921954e-02
1.410700000000000000e+04,9.663830044058181468e-01
1.410700000000000000e+04,8.417526706500090272e-01
1.410700000000000000e+04,8.775423984549460266e-02
1.410800000000000000e+04,8.417526706500090272e-01
1.410800000000000000e+04,8.233448005311123641e-01
1.410800000000000000e+04,1.358561168447099954e-01
1.410900000000000000e+04,8.371657915384150828e-01
1.410900000000000000e+04,5.172309735047377760e-02
1.410900000000000000e+04,2.860160540768905690e-01
1.411000000000000000e+04,9.605890518438047199e-01
1.411000000000000000e+04,8.479690989196693174e-01
1.411000000000000000e+04,6.608727141046533138e-02
1.411100000000000000e+04,6.883336351016959842e-01
1.411100000000000000e+04,7.434968917858651993e-01
1.411100000000000000e+04,1.854064819844287448e-01
1.411200000000000000e+04,9.735047377632929377e-01
1.411200000000000000e+04,4.381676625022632582e-02
1.411200000000000000e+04,3.703301345886897411e-01
1.411300000000000000e+04,5.581507634739574231e-01
1.411300000000000000e+04,5.793349025288189180e-01
1.411300000000000000e+04,1.479872050214255663e-01
1.411400000000000000e+04,2.970004224757076261e-01
1.411400000000000000e+04,4.179491822077373575e-01
1.411400000000000000e+04,4.327358319753756843e-01
1.411500000000000000e+04,4.188544872955519138e-01
1.411500000000000000e+04,2.363449815921298824e-01
1.411500000000000000e+04,8.034884422717122332e-01
1.411600000000000000e+04,5.958114551270444759e-01
1.411600000000000000e+04,3.244009898002293557e-01
1.411600000000000000e+04,8.171887259339730702e-01
1.411700000000000000e+04,5.302673667692678894e-01
1.411700000000000000e+04,2.470275816283420967e-01
1.411700000000000000e+04,4.753455247751825485e-01
1.411800000000000000e+04,2.443116663648983167e-01
1.411800000000000000e+04,3.645361820266763142e-01
1.411800000000000000e+04,6.125897760878749043e-01
1.411900000000000000e+04,3.970064578429597368e-01
1.411900000000000000e+04,3.802884905546502492e-01
1.411900000000000000e+04,7.871929506910495533e-01
1.412000000000000000e+04,3.970064578429597368e-01
1.412000000000000000e+04,8.666787374011708511e-02
1.412000000000000000e+04,4.444444444444444198e-01
1.412100000000000000e+04,3.535518136278592571e-01
1.412100000000000000e+04,2.572877059569074754e-01
1.412100000000000000e+04,8.824913996016657824e-01
1.412200000000000000e+04,3.442573480596294311e-01
1.412200000000000000e+04,1.783451022994749224e-01
1.412200000000000000e+04,9.272134709397066299e-01
1.412300000000000000e+04,2.353793228317943020e-01
1.412300000000000000e+04,1.281308467620254632e-01
1.412300000000000000e+04,8.400024141469007999e-01
1.412400000000000000e+04,3.593457661898726285e-01
1.412400000000000000e+04,3.581990464119741424e-01
1.412400000000000000e+04,9.238940189510531642e-01
1.412500000000000000e+04,4.032228861126199715e-01
1.412500000000000000e+04,2.904218721709215800e-01
1.412500000000000000e+04,8.441064638783269958e-01
1.412600000000000000e+04,4.300199167119319044e-01
1.412600000000000000e+04,1.444866920152091117e-01
1.412600000000000000e+04,4.204840364536182040e-01
1.412700000000000000e+04,1.281308467620254632e-01
1.412700000000000000e+04,5.906210392902407902e-01
1.412700000000000000e+04,5.995533828233448048e-01
1.412800000000000000e+04,8.286559237129578759e-02
1.412800000000000000e+04,9.847908745247148099e-01
1.412800000000000000e+04,5.740841330194942360e-01
1.412900000000000000e+04,2.503470336169956179e-01
1.412900000000000000e+04,8.878025227835113498e-01
1.412900000000000000e+04,4.584464964693101829e-01
1.413000000000000000e+04,1.882431045929144897e-01
1.413000000000000000e+04,3.970064578429597368e-01
1.413000000000000000e+04,6.371537208039109723e-01
1.413100000000000000e+04,2.869213591647051809e-01
1.413100000000000000e+04,3.324280282455187585e-01
1.413100000000000000e+04,6.068561771983824737e-01
1.413200000000000000e+04,2.304303216850745462e-01
1.413200000000000000e+04,1.646448186372140854e-01
1.413200000000000000e+04,4.165610477397549416e-01
1.413300000000000000e+04,2.109360854608002822e-01
1.413300000000000000e+04,4.893475768000482562e-01
1.413300000000000000e+04,7.591888466413181380e-01
1.413400000000000000e+04,3.128130846762025574e-01
1.413400000000000000e+04,5.082986299716337752e-01
1.413400000000000000e+04,8.734987023960407715e-01
1.413500000000000000e+04,2.281368821292775739e-01
1.413500000000000000e+04,6.608727141046533138e-02
1.413500000000000000e+04,6.264711207676987303e-01
1.413600000000000000e+04,2.914478846037781290e-01
1.413600000000000000e+04,3.814955640050697316e-01
1.413600000000000000e+04,9.019252821534190501e-01
1.413700000000000000e+04,4.355724545838614015e-01
1.413700000000000000e+04,2.583137183897640243e-01
1.413700000000000000e+04,7.970305993119681798e-01
1.413800000000000000e+04,5.478906391453920444e-01
1.413800000000000000e+04,2.937413241595751012e-01
1.413800000000000000e+04,3.138994507815800472e-01
1.413900000000000000e+04,2.786529060293319038e-01
1.413900000000000000e+04,3.858410284265797463e-01
1.413900000000000000e+04,7.316072182992334749e-01
1.414000000000000000e+04,3.233749773673728067e-01
1.414000000000000000e+04,5.134890458084374609e-01
1.414000000000000000e+04,7.835717303397912170e-01
1.414100000000000000e+04,2.759973444384090646e-01
1.414100000000000000e+04,7.918401834751644108e-02
1.414100000000000000e+04,7.203210815378116028e-01
1.414200000000000000e+04,3.091918643249441656e-01
1.414200000000000000e+04,3.463093729253425290e-01
1.414200000000000000e+04,9.197296155471060830e-01
1.414300000000000000e+04,3.290482225843442410e-01
1.414300000000000000e+04,4.070855211539622376e-01
1.414300000000000000e+04,6.264711207676987303e-01
1.414400000000000000e+04,4.155350353068984481e-01
1.414400000000000000e+04,3.180035005130062431e-01
1.414400000000000000e+04,7.945560987386082186e-01
1.414500000000000000e+04,8.413301949423622472e-02
1.414500000000000000e+04,1.771983825215764363e-01
1.414500000000000000e+04,7.613615788520731176e-01
1.414600000000000000e+04,2.583137183897640243e-01
1.414600000000000000e+04,1.846218842416560979e-01
1.414600000000000000e+04,6.154263986963606214e-01
1.414700000000000000e+04,3.138994507815800472e-01
1.414700000000000000e+04,4.769147202607278424e-01
1.414700000000000000e+04,7.316072182992334749e-01
1.414800000000000000e+04,1.517291327177258675e-01
1.414800000000000000e+04,8.893717182690566991e-01
1.414800000000000000e+04,7.045084193373166714e-01
1.414900000000000000e+04,3.480596294284507008e-01
1.414900000000000000e+04,4.716035970788822751e-01
1.414900000000000000e+04,7.945560987386082186e-01
1.415000000000000000e+04,6.393868066871869482e-01
1.415000000000000000e+04,1.169050636731245041e-01
1.415000000000000000e+04,8.978815860945138505e-01
1.415100000000000000e+04,5.613495081175690071e-01
1.415100000000000000e+04,3.010441185346128257e-01
1.415100000000000000e+04,2.498642042368278138e-01
1.415200000000000000e+04,6.710121310881766998e-01
1.415200000000000000e+04,1.318727744583257921e-01
1.415200000000000000e+04,6.667873740117086223e-01
1.415300000000000000e+04,3.951354939948095724e-01
1.415300000000000000e+04,3.463093729253425290e-01
1.415300000000000000e+04,4.779407326935843914e-01
1.415400000000000000e+04,5.263443780554046825e-01
1.415400000000000000e+04,5.981652483553624444e-01
1.415400000000000000e+04,4.058784477035427551e-01
1.415500000000000000e+04,3.349025288188786087e-01
1.415500000000000000e+04,3.670710362725571607e-01
1.415500000000000000e+04,8.371657915384150828e-01
1.415600000000000000e+04,5.448729555193433383e-01
1.415600000000000000e+04,3.010441185346128257e-01
1.415600000000000000e+04,9.540708552115396701e-01
1.415700000000000000e+04,8.215341903554831404e-01
1.415700000000000000e+04,1.566781338644456512e-01
1.415700000000000000e+04,9.098919669261874565e-01
1.415800000000000000e+04,9.470094755265857644e-01
1.415800000000000000e+04,5.981048946828414203e-02
1.415800000000000000e+04,8.721105679280584111e-01
1.415900000000000000e+04,8.354758887078278518e-01
1.415900000000000000e+04,7.489890759852736724e-02
1.415900000000000000e+04,7.768724726899631783e-01
1.416000000000000000e+04,6.897217695696783446e-01
1.416000000000000000e+04,6.759611322348965112e-01
1.416000000000000000e+04,5.613495081175690071e-01
1.416100000000000000e+04,1.534793892208340949e-01
1.416100000000000000e+04,1.225179552175749940e-02
1.416100000000000000e+04,5.087814593518015516e-02
1.416200000000000000e+04,8.708431408051180433e-01
1.416200000000000000e+04,8.708431408051180433e-01
1.416200000000000000e+04,6.905063673124509638e-01
1.416300000000000000e+04,4.615848874404007707e-01
1.416300000000000000e+04,6.681151548071699586e-02
1.416300000000000000e+04,4.444444444444444198e-01
1.416400000000000000e+04,9.962580723036996710e-01
1.416400000000000000e+04,3.820387470577584627e-02
1.416400000000000000e+04,5.848270867282273633e-01
1.416500000000000000e+04,9.470094755265857644e-01
1.416500000000000000e+04,1.698352344740177433e-01
1.416500000000000000e+04,7.857444625505461966e-01
1.416600000000000000e+04,4.632144365984670054e-01
1.416600000000000000e+04,1.701973565091435825e-01
1.416600000000000000e+04,4.471603597078881998e-01
1.416700000000000000e+04,5.523568109119439962e-01
1.416700000000000000e+04,1.763534311062828208e-01
1.416700000000000000e+04,8.161627135011165768e-01
1.416800000000000000e+04,3.061138270263745742e-01
1.416800000000000000e+04,3.988774216911099013e-01
1.416800000000000000e+04,3.858410284265797463e-01
1.416900000000000000e+04,7.279256442754541423e-01
1.416900000000000000e+04,2.435270686221256697e-01
1.416900000000000000e+04,9.497857444625505963e-01
1.417000000000000000e+04,6.419216609330677947e-01
1.417000000000000000e+04,1.312692377331160509e-01
1.417000000000000000e+04,9.319210573963425670e-01
1.417100000000000000e+04,6.190476190476190688e-01
1.417100000000000000e+04,2.046593035186191067e-01
1.417100000000000000e+04,9.319210573963425670e-01
1.417200000000000000e+04,5.833785985877241176e-01
1.417200000000000000e+04,3.010441185346128257e-01
1.417200000000000000e+04,3.010441185346128257e-01
1.417300000000000000e+04,2.335083589836441653e-01
1.417300000000000000e+04,3.373770293922385144e-01
1.417300000000000000e+04,4.355724545838614015e-01
1.417400000000000000e+04,8.680065181966322152e-01
1.417400000000000000e+04,2.572877059569074754e-01
1.417400000000000000e+04,8.479690989196693174e-01
1.417500000000000000e+04,6.722192045385961823e-01
1.417500000000000000e+04,4.300199167119319044e-01
1.417500000000000000e+04,7.483251855875430181e-01
1.417600000000000000e+04,5.095660570945742540e-01
1.417600000000000000e+04,1.469008389160480488e-01
1.417600000000000000e+04,8.002896976281006491e-01
1.417700000000000000e+04,5.407085521153962571e-01
1.417700000000000000e+04,2.543907296759007619e-01
1.417700000000000000e+04,9.560625264047317717e-01
1.417800000000000000e+04,5.225420966865833572e-01
1.417800000000000000e+04,4.554288128432615324e-01
1.417800000000000000e+04,3.233749773673728067e-01
1.417900000000000000e+04,7.779588387953406681e-01
1.417900000000000000e+04,1.409861790089926847e-01
1.417900000000000000e+04,7.326935844046110757e-01
1.418000000000000000e+04,5.818697567746997645e-01
1.418000000000000000e+04,7.613615788520731176e-01
1.418000000000000000e+04,2.804031625324400756e-01
1.418100000000000000e+04,8.309493632687549036e-01
1.418100000000000000e+04,1.381495564005069676e-01
1.418100000000000000e+04,8.593155893536121859e-01
1.418200000000000000e+04,3.148047558693946590e-01
1.418200000000000000e+04,6.629850926428872970e-01
1.418200000000000000e+04,3.851167843563280679e-01
1.418300000000000000e+04,5.538052990524473529e-01
1.418300000000000000e+04,2.543907296759007619e-01
1.418300000000000000e+04,7.259943267547830370e-01
1.418400000000000000e+04,3.290482225843442410e-01
1.418400000000000000e+04,4.779407326935843914e-01
1.418400000000000000e+04,9.776691411672400189e-01
1.418500000000000000e+04,2.295250165972599343e-01
1.418500000000000000e+04,4.945379926368519419e-01
1.418500000000000000e+04,5.407085521153962571e-01
1.418600000000000000e+04,2.435270686221256697e-01
1.418600000000000000e+04,6.734262779890156647e-01
1.418600000000000000e+04,5.213350232361638747e-01
1.418700000000000000e+04,2.685738427183294030e-01
1.418700000000000000e+04,4.124569980083288012e-01
1.418700000000000000e+04,2.814895286378176209e-01
1.418800000000000000e+04,5.504254933912728492e-02
1.418800000000000000e+04,4.753455247751825485e-01
1.418800000000000000e+04,1.912004345464421440e-01
1.418900000000000000e+04,1.612650129760395956e-01
1.418900000000000000e+04,7.419276963003198500e-01
1.418900000000000000e+04,3.472750316856780817e-01
1.419000000000000000e+04,6.603295310519644579e-01
1.419000000000000000e+04,6.154263986963606214e-01
1.419000000000000000e+04,4.288128432615124774e-01
1.419100000000000000e+04,1.210091134045506722e-01
1.419100000000000000e+04,4.737159756171163139e-01
1.419100000000000000e+04,3.106403524654475223e-01
1.419200000000000000e+04,4.142676081839579694e-01
1.419200000000000000e+04,5.676866437322710679e-01
1.419200000000000000e+04,6.655199468887681435e-01
1.419300000000000000e+04,2.117206832035729291e-01
1.419300000000000000e+04,6.559237129579335024e-01
1.419300000000000000e+04,5.958114551270444759e-01
1.419400000000000000e+04,9.976462067716820314e-01
1.419400000000000000e+04,3.836682962158247112e-01
1.419400000000000000e+04,8.479690989196693174e-01
1.419500000000000000e+04,6.544148711449091493e-01
1.419500000000000000e+04,1.281308467620254632e-01
1.419500000000000000e+04,9.560625264047317717e-01
1.419600000000000000e+04,8.215341903554831404e-01
1.419600000000000000e+04,1.029633653207797650e-01
1.419600000000000000e+04,5.571247510411008186e-01
1.419700000000000000e+04,6.816947311243889418e-01
1.419700000000000000e+04,5.340092944655682183e-01
1.419700000000000000e+04,9.505703422053231322e-02
1.419800000000000000e+04,8.296215824732935396e-01
1.419800000000000000e+04,7.326935844046110757e-01
1.419800000000000000e+04,6.378779648741625952e-01
1.419900000000000000e+04,7.115094453497495808e-01
1.419900000000000000e+04,6.317822439495442977e-01
1.419900000000000000e+04,4.598949846098135397e-02
1.420000000000000000e+04,8.664373227110869768e-01
1.420000000000000000e+04,7.703542760576981285e-01
1.420000000000000000e+04,7.411430985575472030e-02
1.420100000000000000e+04,9.704267004647232353e-01
1.420100000000000000e+04,1.581869756774699765e-01
1.420100000000000000e+04,7.591888466413181380e-01
1.420200000000000000e+04,6.031142495020822558e-01
1.420200000000000000e+04,1.701973565091435825e-01
1.420200000000000000e+04,8.087995654535578005e-01
1.420300000000000000e+04,2.750920393505945083e-01
1.420300000000000000e+04,4.845192829983704375e-01
1.420300000000000000e+04,8.544872955519343671e-01
1.420400000000000000e+04,5.906210392902407902e-01
1.420400000000000000e+04,4.224757076468103056e-01
1.420400000000000000e+04,9.866014847003440336e-01
1.420500000000000000e+04,7.970305993119681798e-01
1.420500000000000000e+04,1.409861790089926847e-01
1.420500000000000000e+04,8.518920876335325243e-01
1.420600000000000000e+04,9.255235681091193989e-01
1.420600000000000000e+04,6.095720924618262815e-02
1.420600000000000000e+04,6.253847546623212406e-01
1.420700000000000000e+04,3.324280282455187585e-01
1.420700000000000000e+04,1.155169292051421298e-01
1.420700000000000000e+04,5.448729555193433383e-01
1.420800000000000000e+04,9.692799806868247492e-01
1.420800000000000000e+04,9.663830044058181468e-01
1.420800000000000000e+04,1.560142434667149414e-01
1.420900000000000000e+04,8.463999034341239680e-01
1.420900000000000000e+04,9.415172913271772914e-02
1.420900000000000000e+04,6.544148711449091493e-01
1.421000000000000000e+04,6.867644396161506348e-01
1.421000000000000000e+04,3.736495865773432068e-01
1.421000000000000000e+04,7.360733900657855378e-01
1.421100000000000000e+04,8.200253485424587874e-01
1.421100000000000000e+04,1.823887983583800942e-01
1.421100000000000000e+04,9.458627557486872783e-01
1.421200000000000000e+04,1.802160661476250869e-01
1.421200000000000000e+04,1.002474500573359850e-01
1.421200000000000000e+04,3.713561470215462346e-01
1.421300000000000000e+04,2.067716820568531733e-01
1.421300000000000000e+04,4.244070251674814664e-01
1.421300000000000000e+04,8.494779407326935594e-01
1.421400000000000000e+04,4.544631540829259242e-01
1.421400000000000000e+04,5.478906391453920444e-01
1.421400000000000000e+04,8.087995654535578005e-01
1.421500000000000000e+04,3.442573480596294311e-01
1.421500000000000000e+04,1.714647836320840057e-01
1.421500000000000000e+04,3.959804454101031879e-01
1.421600000000000000e+04,2.153419035548313210e-01
1.421600000000000000e+04,3.767276238759128537e-01
1.421600000000000000e+04,8.960709759188846268e-01
1.421700000000000000e+04,4.032228861126199715e-01
1.421700000000000000e+04,5.066087271410465442e-01
1.421700000000000000e+04,8.283541553503530608e-01
1.421800000000000000e+04,4.728710242018226984e-01
1.421800000000000000e+04,3.386444565151789377e-01
1.421800000000000000e+04,3.030357897278049273e-01
1.421900000000000000e+04,4.021365200072424262e-01
1.421900000000000000e+04,2.860160540768905690e-01
1.421900000000000000e+04,8.441064638783269958e-01
1.422000000000000000e+04,4.951415293620616831e-01
1.422000000000000000e+04,4.845192829983704375e-01
1.422000000000000000e+04,9.045808437443418892e-01
1.422100000000000000e+04,1.867342627798901644e-01
1.422100000000000000e+04,1.517291327177258675e-01
1.422100000000000000e+04,7.551451505824129384e-01
1.422200000000000000e+04,5.704025589957149034e-01
1.422200000000000000e+04,2.343533103989377808e-01
1.422200000000000000e+04,9.540708552115396701e-01
1.422300000000000000e+04,8.798358380107429433e-01
1.422300000000000000e+04,1.129217212867403008e-01
1.422300000000000000e+04,8.849659001750256326e-01
1.422400000000000000e+04,8.620315046170559103e-01
1.422400000000000000e+04,1.854064819844287448e-01
1.422400000000000000e+04,8.960709759188846268e-01
1.422500000000000000e+04,8.808618504435995478e-01
1.422500000000000000e+04,2.202305510290301083e-01
