# position,p_value_coverage
1.380600000000000000e+04,6.894990947495474032e-01
1.380700000000000000e+04,8.652987326493662978e-01
1.380800000000000000e+04,8.977670488835244322e-01
1.380900000000000000e+04,6.602896801448400188e-01
1.381000000000000000e+04,1.485214242607121315e-01
1.381100000000000000e+04,1.283041641520820675e-01
1.381200000000000000e+04,8.503319251659625932e-02
1.381300000000000000e+04,8.539529269764635500e-02
1.381400000000000000e+04,3.330718165359082827e-01
1.381500000000000000e+04,6.040434520217260461e-01
1.381600000000000000e+04,7.172601086300542939e-01
1.381700000000000000e+04,8.410983705491852369e-01
1.381800000000000000e+04,8.555823777911888417e-01
1.381900000000000000e+04,8.350030175015087375e-01
1.382000000000000000e+04,9.906457453228726395e-01
1.382100000000000000e+04,9.609535304767652386e-01
1.382200000000000000e+04,9.230537115268557802e-01
1.382300000000000000e+04,8.226916113458057067e-01
1.382400000000000000e+04,6.984912492456246680e-01
1.382500000000000000e+04,2.872057936028967751e-01
1.382600000000000000e+04,1.740494870247435155e-01
1.382700000000000000e+04,4.672299336149667859e-01
1.382800000000000000e+04,6.287266143633072346e-01
1.382900000000000000e+04,7.832830416415208497e-01
1.383000000000000000e+04,9.833433916716958212e-01
1.383100000000000000e+04,5.922751961375980478e-01
1.383200000000000000e+04,5.270971635485818263e-01
1.383300000000000000e+04,5.401931200965600643e-01
1.383400000000000000e+04,5.895594447797224413e-01
1.383500000000000000e+04,5.885938442969221862e-01
1.383600000000000000e+04,6.509354254677127694e-01
1.383700000000000000e+04,9.698249849124924715e-01
1.383800000000000000e+04,5.781532890766445387e-01
1.383900000000000000e+04,5.168980084490042426e-01
1.384000000000000000e+04,6.350030175015087819e-01
1.384100000000000000e+04,8.085697042848521976e-01
1.384200000000000000e+04,8.009656004828001885e-01
1.384300000000000000e+04,7.386843693421846213e-01
1.384400000000000000e+04,9.835244417622208690e-01
1.384500000000000000e+04,6.858177429088714305e-01
1.384600000000000000e+04,5.211225105612552477e-01
1.384700000000000000e+04,3.986722993361496714e-01
1.384800000000000000e+04,2.337960168980084408e-01
1.384900000000000000e+04,2.388654194327097247e-01
1.385000000000000000e+04,2.839468919734459695e-01
1.385100000000000000e+04,2.160531080265540027e-01
1.385200000000000000e+04,3.573325286662643596e-01
1.385300000000000000e+04,2.564876282438141031e-01
1.385400000000000000e+04,1.809897404948702382e-01
1.385500000000000000e+04,2.113458056729028423e-01
1.385600000000000000e+04,2.459867229933614952e-01
1.385700000000000000e+04,1.310199155099577573e-01
1.385800000000000000e+04,1.321665660832830325e-01
1.385900000000000000e+04,1.358479179239589496e-01
1.386000000000000000e+04,9.867229933614966864e-02
1.386100000000000000e+04,1.069402534701267282e-01
1.386200000000000000e+04,1.484007242003620997e-01
1.386300000000000000e+04,1.307181653590826775e-01
1.386400000000000000e+04,1.721786360893180490e-01
1.386500000000000000e+04,3.098974049487024929e-01
1.386600000000000000e+04,3.942667471333735629e-01
1.386700000000000000e+04,4.794206397103198403e-01
1.386800000000000000e+04,7.115872057936029060e-01
1.386900000000000000e+04,7.564876282438141031e-01
1.387000000000000000e+04,6.503319251659626099e-01
1.387100000000000000e+04,6.426674713337356959e-01
1.387200000000000000e+04,5.774290887145443474e-01
1.387300000000000000e+04,5.098370549185274880e-01
1.387400000000000000e+04,5.347012673506337244e-01
1.387500000000000000e+04,4.959565479782739872e-01
1.387600000000000000e+04,4.849124924562462358e-01
1.387700000000000000e+04,4.940253470126735325e-01
1.387800000000000000e+04,4.421846710923355572e-01
1.387900000000000000e+04,4.544960772480386435e-01
1.388000000000000000e+04,2.730235365117682500e-01
1.388100000000000000e+04,2.123114061557030696e-01
1.388200000000000000e+04,2.204586602293301112e-01
1.388300000000000000e+04,1.830416415208207526e-01
1.388400000000000000e+04,2.030778515389257688e-01
1.388500000000000000e+04,4.599879299939649835e-01
1.388600000000000000e+04,8.710923355461678286e-01
1.388700000000000000e+04,8.893180446590223109e-01
1.388800000000000000e+04,5.787567893783946982e-01
1.388900000000000000e+04,3.677730838865419516e-01
1.389000000000000000e+04,6.446590223295111111e-01
1.389100000000000000e+04,7.717561858780929152e-01
1.389200000000000000e+04,8.564876282438140809e-01
1.389300000000000000e+04,8.716354858177428611e-01
1.389400000000000000e+04,7.765238382619191748e-01
1.389500000000000000e+04,6.010863005431502648e-01
1.389600000000000000e+04,5.692818346409173058e-01
1.389700000000000000e+04,5.768255884127941879e-01
1.389800000000000000e+04,6.389861194930597232e-01
1.389900000000000000e+04,6.134580567290283115e-01
1.390000000000000000e+04,7.274592637296318776e-01
1.390100000000000000e+04,8.223898611949306270e-01
1.390200000000000000e+04,9.459867229933615063e-01
1.390300000000000000e+04,8.409776704888352050e-01
1.390400000000000000e+04,4.648762824381412195e-01
1.390500000000000000e+04,2.447797223898612040e-01
1.390600000000000000e+04,2.429088714544357375e-01
1.390700000000000000e+04,3.083283041641520783e-01
1.390800000000000000e+04,2.677127338563669023e-01
1.390900000000000000e+04,3.888955944477971993e-01
1.391000000000000000e+04,5.449607724803862130e-01
1.391100000000000000e+04,7.743512371756186008e-01
1.391200000000000000e+04,8.862401931200966088e-01
1.391300000000000000e+04,5.808086904043452403e-01
1.391400000000000000e+04,2.906457453228726839e-01
1.391500000000000000e+04,5.244417622208811386e-02
1.391600000000000000e+04,4.049487024743512326e-02
1.391700000000000000e+04,1.878092939046469567e-01
1.391800000000000000e+04,3.455642727821364169e-01
1.391900000000000000e+04,6.444779722389861742e-01
1.392000000000000000e+04,9.066988533494266811e-01
1.392100000000000000e+04,6.187085093542546987e-01
1.392200000000000000e+04,3.444176222088111139e-01
1.392300000000000000e+04,1.819553409776704933e-01
1.392400000000000000e+04,1.947495473747736794e-01
1.392500000000000000e+04,3.149064574532287053e-01
1.392600000000000000e+04,5.282438141219070182e-01
1.392700000000000000e+04,7.362100181050090786e-01
1.392800000000000000e+04,8.067592033796017192e-01
1.392900000000000000e+04,8.748943874471937221e-01
1.393000000000000000e+04,7.420036210018104983e-01
1.393100000000000000e+04,7.160531080265539750e-01
1.393200000000000000e+04,5.598068799034399134e-01
1.393300000000000000e+04,3.610742305371152927e-01
1.393400000000000000e+04,4.162341581170790339e-01
1.393500000000000000e+04,3.972238986119492887e-01
1.393600000000000000e+04,5.005431502715751435e-01
1.393700000000000000e+04,6.535304767652383440e-01
1.393800000000000000e+04,8.062160531080265757e-01
1.393900000000000000e+04,9.750150875075437318e-01
1.394000000000000000e+04,6.228123114061556720e-01
1.394100000000000000e+04,9.769462884731442420e-01
1.394200000000000000e+04,8.151478575739288246e-01
1.394300000000000000e+04,6.757996378998188947e-01
1.394400000000000000e+04,5.389861194930597454e-01
1.394500000000000000e+04,3.787567893783946871e-01
1.394600000000000000e+04,4.522631261315630535e-01
1.394700000000000000e+04,3.112854556427278041e-01
1.394800000000000000e+04,2.627036813518406899e-01
1.394900000000000000e+04,2.752564876282438400e-01
1.395000000000000000e+04,2.879299939649969664e-01
1.395100000000000000e+04,4.809897404948702548e-01
1.395200000000000000e+04,5.752564876282437734e-01
1.395300000000000000e+04,9.416415208207603582e-01
1.395400000000000000e+04,8.581170790585395114e-01
1.395500000000000000e+04,5.602293301146650251e-01
1.395600000000000000e+04,4.644538322269161079e-01
1.395700000000000000e+04,1.967410983705491778e-01
1.395800000000000000e+04,2.199758599879299836e-01
1.395900000000000000e+04,5.310802655401327677e-01
1.396000000000000000e+04,7.130959565479783047e-01
1.396100000000000000e+04,7.845503922751961845e-01
1.396200000000000000e+04,9.325890162945081885e-01
1.396300000000000000e+04,8.457453228726614647e-01
1.396400000000000000e+04,8.830416415208207637e-01
1.396500000000000000e+04,7.353047676523838394e-01
1.396600000000000000e+04,5.955340977670489089e-01
1.396700000000000000e+04,3.885334942667471592e-01
1.396800000000000000e+04,1.418225709112854449e-01
1.396900000000000000e+04,3.657211828605914095e-01
1.397000000000000000e+04,3.374773687386843912e-01
1.397100000000000000e+04,7.668074834037417187e-01
1.397200000000000000e+04,8.659625829812914732e-01
1.397300000000000000e+04,6.091128545564272745e-01
1.397400000000000000e+04,4.541943270971635638e-01
1.397500000000000000e+04,3.017501508750754513e-01
1.397600000000000000e+04,4.668074834037416743e-01
1.397700000000000000e+04,5.926372963186481435e-01
1.397800000000000000e+04,8.091732045866022460e-01
1.397900000000000000e+04,9.094146047073023986e-01
1.398000000000000000e+04,6.711526855763427779e-01
1.398100000000000000e+04,8.991550995775497990e-01
1.398200000000000000e+04,6.071816535908267642e-01
1.398300000000000000e+04,3.632468316234158112e-01
1.398400000000000000e+04,2.307181653590826831e-01
1.398500000000000000e+04,2.412190706095352910e-01
1.398600000000000000e+04,2.212432106216053185e-01
1.398700000000000000e+04,3.125528062764031390e-01
1.398800000000000000e+04,3.975256487628243685e-01
1.398900000000000000e+04,2.788774894387447412e-01
1.399000000000000000e+04,2.779118889559444860e-01
1.399100000000000000e+04,2.987929993964997255e-01
1.399200000000000000e+04,3.500301750150874858e-01
1.399300000000000000e+04,5.497284248642124727e-01
1.399400000000000000e+04,8.420639710319854920e-01
1.399500000000000000e+04,9.343391671695835399e-01
1.399600000000000000e+04,7.571514785757392785e-01
1.399700000000000000e+04,9.856366928183464271e-01
1.399800000000000000e+04,6.963186481593240940e-01
1.399900000000000000e+04,4.852745926372963314e-01
1.400000000000000000e+04,3.497284248642124060e-01
1.400100000000000000e+04,1.750150875075437429e-01
1.400200000000000000e+04,3.389861194930597343e-01
1.400300000000000000e+04,5.409173204586602557e-01
1.400400000000000000e+04,7.619794809897404431e-01
1.400500000000000000e+04,8.500301750150874858e-01
1.400600000000000000e+04,5.180446590223295456e-01
1.400700000000000000e+04,6.586602293301146993e-01
1.400800000000000000e+04,6.127338563669282312e-01
1.400900000000000000e+04,6.036210018105009345e-01
1.401000000000000000e+04,7.132166566083283366e-01
1.401100000000000000e+04,6.108026554013277210e-01
1.401200000000000000e+04,6.661436330718165655e-01
1.401300000000000000e+04,7.370549185274593018e-01
1.401400000000000000e+04,7.356668678334339351e-01
1.401500000000000000e+04,7.208811104405552506e-01
1.401600000000000000e+04,5.622208811104405513e-01
1.401700000000000000e+04,7.611949305974653468e-01
1.401800000000000000e+04,8.126735063367531708e-01
1.401900000000000000e+04,9.669885334942667221e-01
1.402000000000000000e+04,9.163548581774291213e-01
1.402100000000000000e+04,7.278817139408569892e-01
1.402200000000000000e+04,5.165359082679541469e-01
1.402300000000000000e+04,3.756185878092939134e-01
1.402400000000000000e+04,3.391671695835847822e-01
1.402500000000000000e+04,3.706698853349426614e-01
1.402600000000000000e+04,2.550392275196137759e-01
1.402700000000000000e+04,2.415811707905853867e-01
1.402800000000000000e+04,2.678334339167169342e-01
1.402900000000000000e+04,3.048883524441762249e-01
1.403000000000000000e+04,3.878092939046469678e-01
1.403100000000000000e+04,5.662643331321666196e-01
1.403200000000000000e+04,7.581774290887145495e-01
1.403300000000000000e+04,9.474351237175618889e-01
1.403400000000000000e+04,8.601086300543150376e-01
1.403500000000000000e+04,9.576342788171393616e-01
1.403600000000000000e+04,9.974652987326493303e-01
1.403700000000000000e+04,9.904043452021725757e-01
1.403800000000000000e+04,9.517199758599879100e-01
1.403900000000000000e+04,9.996982498491249203e-01
1.404000000000000000e+04,7.514182257091128747e-01
1.404100000000000000e+04,7.937235968617983861e-01
1.404200000000000000e+04,5.861798430899215484e-01
1.404300000000000000e+04,4.619191309595654937e-01
1.404400000000000000e+04,3.956547978273989297e-01
1.404500000000000000e+04,3.054315027157513684e-01
1.404600000000000000e+04,4.258901629450814741e-01
1.404700000000000000e+04,5.617984308992154396e-01
1.404800000000000000e+04,6.920337960168979619e-01
1.404900000000000000e+04,5.930597465298732551e-01
1.405000000000000000e+04,6.254073627036813576e-01
1.405100000000000000e+04,4.097163548581774228e-01
1.405200000000000000e+04,3.003017501508750686e-01
1.405300000000000000e+04,2.516596258298129385e-01
1.405400000000000000e+04,1.698249849124924549e-01
1.405500000000000000e+04,1.520217260108630009e-01
1.405600000000000000e+04,3.625829812914906358e-01
1.405700000000000000e+04,3.036210018105008901e-01
1.405800000000000000e+04,3.155703077851538807e-01
1.405900000000000000e+04,4.645745322872661398e-01
1.406000000000000000e+04,5.150875075437537642e-01
1.406100000000000000e+04,3.818949909474954607e-01
1.406200000000000000e+04,3.811707905853952694e-01
1.406300000000000000e+04,3.703681351840675817e-01
1.406400000000000000e+04,2.841882920941460333e-01
1.406500000000000000e+04,2.131563065781532929e-01
1.406600000000000000e+04,1.487628243814121953e-01
1.406700000000000000e+04,1.469523234761617447e-01
1.406800000000000000e+04,2.192516596258298200e-01
1.406900000000000000e+04,1.506336753168376619e-01
1.407000000000000000e+04,1.149668074834037379e-01
1.407100000000000000e+04,1.237779118889559410e-01
1.407200000000000000e+04,1.118889559444779663e-01
1.407300000000000000e+04,1.175618587809293958e-01
1.407400000000000000e+04,1.653590826795413304e-01
1.407500000000000000e+04,2.531080265540132657e-01
1.407600000000000000e+04,5.008449004224502232e-01
1.407700000000000000e+04,8.703681351840676372e-01
1.407800000000000000e+04,8.375377187688594072e-01
1.407900000000000000e+04,6.103802051901026093e-01
1.408000000000000000e+04,1.971635485817742894e-01
1.408100000000000000e+04,1.768859384429692094e-01
1.408200000000000000e+04,5.631864815932408064e-01
1.408300000000000000e+04,7.727821363910681862e-01
1.408400000000000000e+04,9.439951719975859801e-01
1.408500000000000000e+04,8.168980084490041760e-01
1.408600000000000000e+04,6.528062764031381526e-01
1.408700000000000000e+04,7.989740494870247733e-01
1.408800000000000000e+04,7.741701870850935530e-01
1.408900000000000000e+04,6.290887145443572193e-01
1.409000000000000000e+04,6.692818346409172836e-01
1.409100000000000000e+04,7.687386843693422289e-01
1.409200000000000000e+04,7.897404948702474448e-01
1.409300000000000000e+04,9.828605914302956936e-01
1.409400000000000000e+04,9.081472540736270638e-01
1.409500000000000000e+04,9.030778515389257244e-01
1.409600000000000000e+04,9.973445986722992984e-01
1.409700000000000000e+04,8.812914906457453013e-01
1.409800000000000000e+04,9.182257091128545046e-01
1.409900000000000000e+04,8.227519613759807227e-01
1.410000000000000000e+04,6.855763427881713667e-01
1.410100000000000000e+04,7.605914302957151873e-01
1.410200000000000000e+04,8.715751357875678451e-01
1.410300000000000000e+04,7.999396499698250285e-01
1.410400000000000000e+04,9.260108630054314505e-01
1.410500000000000000e+04,8.156910078455039681e-01
1.410600000000000000e+04,6.435727217863609351e-01
1.410700000000000000e+04,6.498491249245624823e-01
1.410800000000000000e+04,6.464695232347615894e-01
1.410900000000000000e+04,7.996982498491249647e-01
1.411000000000000000e+04,7.498491249245624601e-01
1.411100000000000000e+04,8.386843693421847101e-01
1.411200000000000000e+04,9.980687990343994898e-01
1.411300000000000000e+04,9.684972842486421207e-01
1.411400000000000000e+04,9.216656608328304134e-01
1.411500000000000000e+04,5.129752564876282062e-01
1.411600000000000000e+04,4.269764634882317611e-01
1.411700000000000000e+04,3.541339770669885145e-01
1.411800000000000000e+04,2.420639710319855142e-01
1.411900000000000000e+04,2.097767048883524554e-01
1.412000000000000000e+04,3.337960168980084741e-01
1.412100000000000000e+04,3.027761013880506669e-01
1.412200000000000000e+04,3.287869643934822061e-01
1.412300000000000000e+04,3.199758599879299892e-01
1.412400000000000000e+04,1.747736873868437069e-01
1.412500000000000000e+04,1.541339770669885312e-01
1.412600000000000000e+04,1.611345805672902698e-01
1.412700000000000000e+04,7.404948702474350997e-02
1.412800000000000000e+04,6.807483403741701466e-02
1.412900000000000000e+04,5.781532890766445665e-02
1.413000000000000000e+04,4.791792395896198042e-02
1.413100000000000000e+04,6.529873264936632282e-02
1.413200000000000000e+04,1.359082679541339655e-01
1.413300000000000000e+04,1.313820156910078529e-01
1.413400000000000000e+04,2.117079058539529379e-01
1.413500000000000000e+04,2.639710319855159693e-01
1.413600000000000000e+04,1.544357272178636109e-01
1.413700000000000000e+04,1.522027761013880487e-01
1.413800000000000000e+04,2.119493059746529739e-01
1.413900000000000000e+04,1.920337960168980174e-01
1.414000000000000000e+04,2.210621605310802706e-01
1.414100000000000000e+04,3.591430295715147825e-01
1.414200000000000000e+04,3.297525648762824613e-01
1.414300000000000000e+04,3.362703681351840723e-01
1.414400000000000000e+04,3.461074230537115048e-01
1.414500000000000000e+04,3.968014484007241771e-01
1.414600000000000000e+04,3.751961375980688018e-01
1.414700000000000000e+04,2.937839468919734576e-01
1.414800000000000000e+04,2.305371152685576353e-01
1.414900000000000000e+04,2.234158117079058647e-01
1.415000000000000000e+04,2.741098370549185370e-01
1.415100000000000000e+04,5.042848521424260211e-01
1.415200000000000000e+04,6.540132770066384715e-01
1.415300000000000000e+04,9.103802051901025427e-01
1.415400000000000000e+04,8.926976463488232039e-01
1.415500000000000000e+04,6.600482800241400660e-01
1.415600000000000000e+04,7.698249849124924049e-01
1.415700000000000000e+04,8.508750754375377090e-01
1.415800000000000000e+04,9.858780929390464909e-01
1.415900000000000000e+04,7.205793602896801708e-01
1.416000000000000000e+04,2.534097767048883454e-01
1.416100000000000000e+04,4.007845503922751740e-01
1.416200000000000000e+04,2.677127338563669023e-01
1.416300000000000000e+04,6.616173808086903696e-01
1.416400000000000000e+04,9.022933011466506281e-01
1.416500000000000000e+04,9.324683162341581566e-01
1.416600000000000000e+04,8.773687386843693758e-01
1.416700000000000000e+04,5.959565479782740205e-01
1.416800000000000000e+04,7.308388654194326595e-01
1.416900000000000000e+04,7.174411587205793417e-01
1.417000000000000000e+04,6.543753771876885672e-01
1.417100000000000000e+04,6.598672299336150182e-01
1.417200000000000000e+04,8.310802655401328121e-01
1.417300000000000000e+04,7.832830416415208497e-01
1.417400000000000000e+04,6.133977066988532956e-01
1.417500000000000000e+04,6.055522027761013337e-01
1.417600000000000000e+04,6.389861194930597232e-01
1.417700000000000000e+04,7.288473144236572443e-01
1.417800000000000000e+04,9.239589619794810194e-01
1.417900000000000000e+04,9.740494870247434767e-01
1.418000000000000000e+04,8.477368738684368799e-01
1.418100000000000000e+04,8.667471333735666805e-01
1.418200000000000000e+04,9.707905853952927266e-01
1.418300000000000000e+04,7.035003017501508804e-01
1.418400000000000000e+04,4.668074834037416743e-01
1.418500000000000000e+04,3.120096560048279954e-01
1.418600000000000000e+04,1.710319855159927460e-01
1.418700000000000000e+04,9.100784550392275463e-02
1.418800000000000000e+04,9.704284852142426587e-02
1.418900000000000000e+04,1.589016294508147353e-01
1.419000000000000000e+04,1.575739287869643845e-01
1.419100000000000000e+04,1.878092939046469567e-01
1.419200000000000000e+04,2.076644538322269251e-01
1.419300000000000000e+04,2.870247435123717827e-01
1.419400000000000000e+04,4.709112854556427030e-01
1.419500000000000000e+04,8.182257091128545268e-01
1.419600000000000000e+04,8.349426674713337215e-01
1.419700000000000000e+04,4.540132770066385159e-01
1.419800000000000000e+04,1.557634278817139339e-01
1.419900000000000000e+04,2.674109837054918781e-01
1.420000000000000000e+04,5.838865419432709425e-01
1.420100000000000000e+04,9.658418829209414191e-01
1.420200000000000000e+04,5.750150875075437096e-01
1.420300000000000000e+04,4.500905250452625350e-01
1.420400000000000000e+04,5.528666264333131908e-01
1.420500000000000000e+04,7.079662039831019493e-01
1.420600000000000000e+04,9.855159927579963952e-01
1.420700000000000000e+04,5.033192516596258770e-01
1.420800000000000000e+04,6.834037417018709037e-01
1.420900000000000000e+04,9.982498491249245376e-01
1.421000000000000000e+04,7.693421846710923884e-01
1.421100000000000000e+04,6.045262522631261737e-01
1.421200000000000000e+04,4.698853349426674875e-01
1.421300000000000000e+04,3.447797223898612096e-01
1.421400000000000000e+04,3.703077851538925658e-01
1.421500000000000000e+04,3.919130959565479966e-01
1.421600000000000000e+04,2.881110440555220142e-01
1.421700000000000000e+04,3.174411587205793750e-01
1.421800000000000000e+04,4.038020519010259712e-01
1.421900000000000000e+04,3.397706698853349416e-01
1.422000000000000000e+04,3.180446590223295344e-01
1.422100000000000000e+04,3.852745926372962981e-01
1.422200000000000000e+04,4.770066385033192580e-01
1.422300000000000000e+04,6.254073627036813576e-01
1.422400000000000000e+04,8.097767048883524055e-01
1.422500000000000000e+04,9.407362703681352301e-01
1.422600000000000000e+04,7.764634882317441589e-01
1.422700000000000000e+04,8.400120700060349499e-01
1.422800000000000000e+04,6.208811104405552728e-01
1.422900000000000000e+04,4.378998189499094806e-01
1.423000000000000000e+04,4.177429088714544325e-01
1.423100000000000000e+04,3.881713940856970635e-01
1.423200000000000000e+04,4.003621001810501179e-01
1.423300000000000000e+04,4.407966203983101905e-01
1.423400000000000000e+04,5.309595654797827358e-01
1.423500000000000000e+04,4.713940856970428306e-01
1.423600000000000000e+04,5.172601086300543383e-01
1.423700000000000000e+04,5.515389257694628400e-01
1.423800000000000000e+04,4.127942063971031805e-01
1.423900000000000000e+04,5.127338563669281424e-01
1.424000000000000000e+04,6.934218467109233286e-01
1.424100000000000000e+04,6.942667471333735518e-01
1.424200000000000000e+04,7.374773687386844134e-01
1.424300000000000000e+04,8.714544357272178132e-01
1.424400000000000000e+04,7.731442365721182819e-01
1.424500000000000000e+04,8.093542546771272939e-01
1.424600000000000000e+04,8.736873868436934032e-01
1.424700000000000000e+04,9.657815328907664032e-01
1.424800000000000000e+04,9.806276403138201037e-01
1.424900000000000000e+04,6.200362100181050495e-01
1.425000000000000000e+04,9.449607724803862352e-01
1.425100000000000000e+04,6.603500301750150348e-01
1.425200000000000000e+04,5.575135787567894186e-01
1.425300000000000000e+04,3.891973445986722790e-01
1.425400000000000000e+04,3.805672902836451654e-01
1.425500000000000000e+04,7.626433313216656185e-01
1.425600000000000000e+04,8.200965600482800211e-01
1.425700000000000000e+04,5.343391671695836287e-01
1.425800000000000000e+04,1.558841279420639658e-01
1.425900000000000000e+04,1.121907060953530461e-01
1.426000000000000000e+04,4.456246228123114106e-01
1.426100000000000000e+04,6.427881713940857278e-01
1.426200000000000000e+04,9.694025347012673599e-01
1.426300000000000000e+04,6.477368738684369243e-01
1.426400000000000000e+04,6.890162945081472756e-01
1.426500000000000000e+04,7.496077248038623964e-01
1.426600000000000000e+04,9.183464091732045365e-01
1.426700000000000000e+04,7.699456849728424368e-01
1.426800000000000000e+04,3.960772480386240413e-01
1.426900000000000000e+04,8.080265540132770541e-01
1.427000000000000000e+04,9.823777911888955661e-01
1.427100000000000000e+04,8.395292697646349334e-01
1.427200000000000000e+04,4.775497887748944015e-01
1.427300000000000000e+04,2.108630054315027147e-01
1.427400000000000000e+04,1.901629450814725508e-01
1.427500000000000000e+04,2.567290283645141669e-01
1.427600000000000000e+04,3.791188895594447827e-01
1.427700000000000000e+04,6.372963186481592768e-01
1.427800000000000000e+04,9.482800241400121122e-01
1.427900000000000000e+04,6.901025950512975626e-01
1.428000000000000000e+04,8.343391671695835621e-01
1.428100000000000000e+04,6.506940253470127056e-01
1.428200000000000000e+04,4.537115268557634362e-01
1.428300000000000000e+04,3.594447797223898622e-01
1.428400000000000000e+04,3.211828605914303081e-01
1.428500000000000000e+04,4.728424864212432133e-01
1.428600000000000000e+04,4.686783343391671686e-01
1.428700000000000000e+04,6.591430295715148269e-01
1.428800000000000000e+04,6.257091128545564374e-01
1.428900000000000000e+04,5.685576342788171145e-01
1.429000000000000000e+04,6.977670488835244766e-01
1.429100000000000000e+04,7.378394689197345091e-01
1.429200000000000000e+04,5.759806879903439647e-01
1.429300000000000000e+04,5.687386843693421623e-01
1.429400000000000000e+04,6.409173204586602335e-01
1.429500000000000000e+04,6.202172601086300974e-01
1.429600000000000000e+04,6.759806879903439425e-01
1.429700000000000000e+04,7.897404948702474448e-01
1.429800000000000000e+04,9.468316234158117295e-01
1.429900000000000000e+04,9.310802655401327899e-01
1.430000000000000000e+04,9.952926976463488673e-01
1.430100000000000000e+04,7.964996982498491196e-01
1.430200000000000000e+04,7.477368738684369021e-01
1.430300000000000000e+04,6.943874471937235837e-01
1.430400000000000000e+04,5.832226916113457671e-01
1.430500000000000000e+04,3.639710319855160026e-01
1.430600000000000000e+04,7.023536511768255775e-01
1.430700000000000000e+04,6.990947495473748274e-01
1.430800000000000000e+04,9.774894387447193855e-01
1.430900000000000000e+04,6.853952926976463189e-01
1.431000000000000000e+04,4.978877489438744974e-01
1.431100000000000000e+04,4.923355461677730860e-01
1.431200000000000000e+04,3.251659625829813050e-01
1.431300000000000000e+04,3.191309595654797659e-01
1.431400000000000000e+04,4.607724803862401908e-01
1.431500000000000000e+04,5.298129149064574328e-01
1.431600000000000000e+04,6.307785153892576657e-01
1.431700000000000000e+04,6.118286059143029920e-01
1.431800000000000000e+04,8.010259505129752045e-01
1.431900000000000000e+04,9.499698249849124476e-01
1.432000000000000000e+04,9.287869643934821839e-01
1.432100000000000000e+04,6.881713940856970524e-01
1.432200000000000000e+04,4.469523234761617614e-01
1.432300000000000000e+04,1.902836451418225827e-01
1.432400000000000000e+04,2.955340977670488645e-01
1.432500000000000000e+04,4.286059143029571361e-01
1.432600000000000000e+04,7.369342184671092699e-01
1.432700000000000000e+04,7.782136391068195103e-01
1.432800000000000000e+04,4.274592637296318887e-01
1.432900000000000000e+04,2.421243210621605302e-01
1.433000000000000000e+04,1.628847314423657322e-01
1.433100000000000000e+04,1.042245021122510523e-01
1.433200000000000000e+04,8.388654194327097025e-02
1.433300000000000000e+04,9.903439951719976431e-02
1.433400000000000000e+04,8.382619191309595430e-02
1.433500000000000000e+04,6.970428485214243131e-02
1.433600000000000000e+04,9.269764634882317333e-02
1.433700000000000000e+04,1.161134580567290270e-01
1.433800000000000000e+04,9.402534701267351025e-02
1.433900000000000000e+04,7.773083886541942711e-02
1.434000000000000000e+04,7.604103802051900840e-02
1.434100000000000000e+04,1.004224502112251033e-01
1.434200000000000000e+04,1.014484007242003605e-01
1.434300000000000000e+04,1.231140615570307795e-01
1.434400000000000000e+04,2.129752564876282450e-01
1.434500000000000000e+04,3.345202172601086099e-01
1.434600000000000000e+04,3.529873264936632671e-01
1.434700000000000000e+04,4.263729631864816016e-01
1.434800000000000000e+04,5.036210018105009567e-01
1.434900000000000000e+04,5.237779118889559493e-01
1.435000000000000000e+04,6.235365117682558633e-01
1.435100000000000000e+04,7.884731442365721099e-01
1.435200000000000000e+04,8.619191309595655159e-01
1.435300000000000000e+04,9.238986119493060034e-01
1.435400000000000000e+04,9.233554616777308599e-01
1.435500000000000000e+04,9.188895594447796800e-01
1.435600000000000000e+04,5.830416415208207193e-01
1.435700000000000000e+04,3.363910681955341042e-01
1.435800000000000000e+04,1.490645745322872751e-01
1.435900000000000000e+04,7.531683765841883094e-02
1.436000000000000000e+04,1.494870247435123589e-01
1.436100000000000000e+04,3.886541943270971911e-01
1.436200000000000000e+04,6.088111044055521948e-01
1.436300000000000000e+04,8.313216656608328758e-01
1.436400000000000000e+04,7.917923958961979869e-01
1.436500000000000000e+04,7.560651780325889915e-01
1.436600000000000000e+04,5.316837658418829271e-01
1.436700000000000000e+04,4.429692214846107645e-01
1.436800000000000000e+04,3.369945684972842637e-01
1.436900000000000000e+04,2.347012673506336800e-01
1.437000000000000000e+04,3.106819553409776447e-01
1.437100000000000000e+04,4.023536511768255886e-01
1.437200000000000000e+04,2.904646952323476361e-01
1.437300000000000000e+04,2.773687386843693425e-01
1.437400000000000000e+04,3.368738684369342318e-01
1.437500000000000000e+04,2.182257091128545490e-01
1.437600000000000000e+04,2.024743512371756093e-01
1.437700000000000000e+04,2.823174411587205945e-01
1.437800000000000000e+04,4.919130959565479744e-01
1.437900000000000000e+04,3.307785153892576768e-01
1.438000000000000000e+04,5.225709112854556304e-01
1.438100000000000000e+04,8.780325890162945512e-01
1.438200000000000000e+04,8.086300543150271025e-01
1.438300000000000000e+04,7.651780325890162882e-01
1.438400000000000000e+04,4.773083886541943377e-01
1.438500000000000000e+04,9.148461074230537227e-01
1.438600000000000000e+04,8.881110440555219920e-01
1.438700000000000000e+04,5.155099577549788759e-01
